database,workload,iteration,start_node,latency_ms,success,error,concurrency,op_type
falkordb,one_hop,0,2106,26.2324,True,,,read
falkordb,one_hop,1,6114,25.4146,True,,,read
falkordb,one_hop,2,6217,26.2653,True,,,read
falkordb,one_hop,3,7077,26.2935,True,,,read
falkordb,one_hop,4,7211,26.4351,True,,,read
falkordb,one_hop,5,7232,26.8308,True,,,read
falkordb,one_hop,6,9292,24.6809,True,,,read
falkordb,one_hop,7,10094,26.6129,True,,,read
falkordb,one_hop,8,10180,25.0007,True,,,read
falkordb,one_hop,9,12020,24.161,True,,,read
falkordb,one_hop,10,101328,26.0614,True,,,read
falkordb,one_hop,11,102194,26.0253,True,,,read
falkordb,one_hop,12,102318,26.0866,True,,,read
falkordb,one_hop,13,104122,24.0551,True,,,read
falkordb,one_hop,14,104187,25.3608,True,,,read
falkordb,one_hop,15,105349,24.2089,True,,,read
falkordb,one_hop,16,106261,25.5601,True,,,read
falkordb,one_hop,17,107028,26.3473,True,,,read
falkordb,one_hop,18,107093,25.4452,True,,,read
falkordb,one_hop,19,107295,24.2103,True,,,read
falkordb,one_hop,20,108250,25.9488,True,,,read
falkordb,one_hop,21,109054,26.862,True,,,read
falkordb,one_hop,22,109073,27.2077,True,,,read
falkordb,one_hop,23,110264,24.6132,True,,,read
falkordb,one_hop,24,110376,25.9212,True,,,read
falkordb,one_hop,25,201053,25.3164,True,,,read
falkordb,one_hop,26,204096,23.4796,True,,,read
falkordb,one_hop,27,204176,26.1159,True,,,read
falkordb,one_hop,28,204182,24.9247,True,,,read
falkordb,one_hop,29,205038,25.3733,True,,,read
falkordb,one_hop,30,207048,25.8361,True,,,read
falkordb,one_hop,31,207227,26.2383,True,,,read
falkordb,one_hop,32,208138,25.831,True,,,read
falkordb,one_hop,33,208159,29.2762,True,,,read
falkordb,one_hop,34,209058,25.523,True,,,read
falkordb,one_hop,35,209108,25.5483,True,,,read
falkordb,one_hop,36,210254,26.6337,True,,,read
falkordb,one_hop,37,302080,26.3632,True,,,read
falkordb,one_hop,38,9208245,25.9002,True,,,read
falkordb,one_hop,39,9304275,26.2428,True,,,read
falkordb,one_hop,40,9305258,26.6183,True,,,read
falkordb,one_hop,41,9306241,25.7526,True,,,read
falkordb,one_hop,42,9307320,25.9794,True,,,read
falkordb,one_hop,43,9309220,25.746,True,,,read
falkordb,one_hop,44,9309273,25.9569,True,,,read
falkordb,one_hop,45,9309293,26.1417,True,,,read
falkordb,one_hop,46,9310213,30.2742,True,,,read
falkordb,one_hop,47,9311240,27.4215,True,,,read
falkordb,one_hop,48,9401244,26.054,True,,,read
falkordb,one_hop,49,9401326,26.6636,True,,,read
falkordb,one_hop,50,9403260,26.0554,True,,,read
falkordb,one_hop,51,9403269,25.2041,True,,,read
falkordb,one_hop,52,9407272,26.534,True,,,read
falkordb,one_hop,53,9407278,25.497,True,,,read
falkordb,one_hop,54,9407401,26.2298,True,,,read
falkordb,one_hop,55,9501227,26.2502,True,,,read
falkordb,one_hop,56,9501350,26.6602,True,,,read
falkordb,one_hop,57,9501376,26.3039,True,,,read
falkordb,one_hop,58,9502306,26.7439,True,,,read
falkordb,one_hop,59,9502360,24.3427,True,,,read
falkordb,one_hop,60,9503294,26.5779,True,,,read
falkordb,one_hop,61,9504347,25.9468,True,,,read
falkordb,one_hop,62,9505303,26.2304,True,,,read
falkordb,one_hop,63,9505310,29.2499,True,,,read
falkordb,one_hop,64,9505324,25.5154,True,,,read
falkordb,one_hop,65,9508299,25.6545,True,,,read
falkordb,one_hop,66,9509349,26.1364,True,,,read
falkordb,one_hop,67,9603367,27.0316,True,,,read
falkordb,one_hop,68,9603420,30.1752,True,,,read
falkordb,one_hop,69,9606252,26.432,True,,,read
falkordb,one_hop,70,9609217,26.1667,True,,,read
falkordb,one_hop,71,9609470,25.9364,True,,,read
falkordb,one_hop,72,9610393,26.4826,True,,,read
falkordb,one_hop,73,9701246,26.5217,True,,,read
falkordb,one_hop,74,9702270,25.1964,True,,,read
falkordb,one_hop,75,9703209,25.8973,True,,,read
falkordb,one_hop,76,9703232,26.0969,True,,,read
falkordb,one_hop,77,9703423,25.6461,True,,,read
falkordb,one_hop,78,9705262,23.7444,True,,,read
falkordb,one_hop,79,9706541,26.0279,True,,,read
falkordb,one_hop,80,9707250,26.0295,True,,,read
falkordb,one_hop,81,9707282,26.6313,True,,,read
falkordb,one_hop,82,9707295,27.3472,True,,,read
falkordb,one_hop,83,9710376,24.9914,True,,,read
falkordb,one_hop,84,9711261,26.229,True,,,read
falkordb,one_hop,85,9711379,27.3365,True,,,read
falkordb,one_hop,86,9803439,24.4534,True,,,read
falkordb,one_hop,87,9804298,26.4308,True,,,read
falkordb,one_hop,88,9804313,25.3114,True,,,read
falkordb,one_hop,89,9804343,26.5434,True,,,read
falkordb,one_hop,90,9805465,29.6243,True,,,read
falkordb,one_hop,91,9809529,25.097,True,,,read
falkordb,one_hop,92,9810418,26.4046,True,,,read
falkordb,one_hop,93,9811432,26.0478,True,,,read
falkordb,one_hop,94,9811469,26.3259,True,,,read
falkordb,one_hop,95,9812342,28.043,True,,,read
falkordb,one_hop,96,9906506,26.0873,True,,,read
falkordb,one_hop,97,9907534,25.9881,True,,,read
falkordb,one_hop,98,9909234,27.0649,True,,,read
falkordb,one_hop,99,9909512,28.4193,True,,,read
falkordb,two_hop,0,2106,28.8248,True,,,read
falkordb,two_hop,1,6114,25.9804,True,,,read
falkordb,two_hop,2,6217,25.9323,True,,,read
falkordb,two_hop,3,7077,25.9986,True,,,read
falkordb,two_hop,4,7211,26.1746,True,,,read
falkordb,two_hop,5,7232,28.4208,True,,,read
falkordb,two_hop,6,9292,26.7435,True,,,read
falkordb,two_hop,7,10094,26.094,True,,,read
falkordb,two_hop,8,10180,26.644,True,,,read
falkordb,two_hop,9,12020,28.7709,True,,,read
falkordb,two_hop,10,101328,25.4734,True,,,read
falkordb,two_hop,11,102194,26.317,True,,,read
falkordb,two_hop,12,102318,26.6572,True,,,read
falkordb,two_hop,13,104122,26.2951,True,,,read
falkordb,two_hop,14,104187,25.282,True,,,read
falkordb,two_hop,15,105349,31.4995,True,,,read
falkordb,two_hop,16,106261,25.9863,True,,,read
falkordb,two_hop,17,107028,28.7245,True,,,read
falkordb,two_hop,18,107093,26.0264,True,,,read
falkordb,two_hop,19,107295,26.7047,True,,,read
falkordb,two_hop,20,108250,26.4123,True,,,read
falkordb,two_hop,21,109054,27.4306,True,,,read
falkordb,two_hop,22,109073,25.9455,True,,,read
falkordb,two_hop,23,110264,25.6382,True,,,read
falkordb,two_hop,24,110376,26.9839,True,,,read
falkordb,two_hop,25,201053,25.1006,True,,,read
falkordb,two_hop,26,204096,26.9559,True,,,read
falkordb,two_hop,27,204176,25.4467,True,,,read
falkordb,two_hop,28,204182,27.218,True,,,read
falkordb,two_hop,29,205038,28.6897,True,,,read
falkordb,two_hop,30,207048,25.2125,True,,,read
falkordb,two_hop,31,207227,30.3392,True,,,read
falkordb,two_hop,32,208138,25.4006,True,,,read
falkordb,two_hop,33,208159,25.7446,True,,,read
falkordb,two_hop,34,209058,26.0572,True,,,read
falkordb,two_hop,35,209108,25.9583,True,,,read
falkordb,two_hop,36,210254,25.817,True,,,read
falkordb,two_hop,37,302080,26.139,True,,,read
falkordb,two_hop,38,9208245,28.3805,True,,,read
falkordb,two_hop,39,9304275,26.3819,True,,,read
falkordb,two_hop,40,9305258,27.4928,True,,,read
falkordb,two_hop,41,9306241,25.7603,True,,,read
falkordb,two_hop,42,9307320,25.8288,True,,,read
falkordb,two_hop,43,9309220,29.7417,True,,,read
falkordb,two_hop,44,9309273,26.5146,True,,,read
falkordb,two_hop,45,9309293,25.1062,True,,,read
falkordb,two_hop,46,9310213,25.5697,True,,,read
falkordb,two_hop,47,9311240,26.3764,True,,,read
falkordb,two_hop,48,9401244,25.7058,True,,,read
falkordb,two_hop,49,9401326,27.5185,True,,,read
falkordb,two_hop,50,9403260,25.7218,True,,,read
falkordb,two_hop,51,9403269,31.1762,True,,,read
falkordb,two_hop,52,9407272,25.6332,True,,,read
falkordb,two_hop,53,9407278,26.3205,True,,,read
falkordb,two_hop,54,9407401,25.7307,True,,,read
falkordb,two_hop,55,9501227,26.5442,True,,,read
falkordb,two_hop,56,9501350,26.1201,True,,,read
falkordb,two_hop,57,9501376,26.7299,True,,,read
falkordb,two_hop,58,9502306,27.6154,True,,,read
falkordb,two_hop,59,9502360,26.2644,True,,,read
falkordb,two_hop,60,9503294,26.4345,True,,,read
falkordb,two_hop,61,9504347,25.424,True,,,read
falkordb,two_hop,62,9505303,26.2074,True,,,read
falkordb,two_hop,63,9505310,28.3406,True,,,read
falkordb,two_hop,64,9505324,25.7369,True,,,read
falkordb,two_hop,65,9508299,24.2916,True,,,read
falkordb,two_hop,66,9509349,27.6588,True,,,read
falkordb,two_hop,67,9603367,26.4776,True,,,read
falkordb,two_hop,68,9603420,26.3772,True,,,read
falkordb,two_hop,69,9606252,26.8999,True,,,read
falkordb,two_hop,70,9609217,25.08,True,,,read
falkordb,two_hop,71,9609470,26.4204,True,,,read
falkordb,two_hop,72,9610393,25.9058,True,,,read
falkordb,two_hop,73,9701246,26.0594,True,,,read
falkordb,two_hop,74,9702270,26.5389,True,,,read
falkordb,two_hop,75,9703209,29.6614,True,,,read
falkordb,two_hop,76,9703232,25.1464,True,,,read
falkordb,two_hop,77,9703423,27.1025,True,,,read
falkordb,two_hop,78,9705262,25.3476,True,,,read
falkordb,two_hop,79,9706541,25.0302,True,,,read
falkordb,two_hop,80,9707250,28.3917,True,,,read
falkordb,two_hop,81,9707282,24.0475,True,,,read
falkordb,two_hop,82,9707295,26.3137,True,,,read
falkordb,two_hop,83,9710376,26.533,True,,,read
falkordb,two_hop,84,9711261,25.7938,True,,,read
falkordb,two_hop,85,9711379,27.8721,True,,,read
falkordb,two_hop,86,9803439,24.3102,True,,,read
falkordb,two_hop,87,9804298,39.8704,True,,,read
falkordb,two_hop,88,9804313,25.7579,True,,,read
falkordb,two_hop,89,9804343,25.4655,True,,,read
falkordb,two_hop,90,9805465,26.3599,True,,,read
falkordb,two_hop,91,9809529,28.3941,True,,,read
falkordb,two_hop,92,9810418,26.5045,True,,,read
falkordb,two_hop,93,9811432,29.8359,True,,,read
falkordb,two_hop,94,9811469,26.2026,True,,,read
falkordb,two_hop,95,9812342,26.2937,True,,,read
falkordb,two_hop,96,9906506,24.2032,True,,,read
falkordb,two_hop,97,9907534,26.7325,True,,,read
falkordb,two_hop,98,9909234,25.6384,True,,,read
falkordb,two_hop,99,9909512,26.0037,True,,,read
falkordb,three_hop,0,2106,26.6612,True,,,read
falkordb,three_hop,1,6114,25.9374,True,,,read
falkordb,three_hop,2,6217,29.4673,True,,,read
falkordb,three_hop,3,7077,25.3766,True,,,read
falkordb,three_hop,4,7211,25.7628,True,,,read
falkordb,three_hop,5,7232,26.5209,True,,,read
falkordb,three_hop,6,9292,26.5562,True,,,read
falkordb,three_hop,7,10094,25.2277,True,,,read
falkordb,three_hop,8,10180,27.3981,True,,,read
falkordb,three_hop,9,12020,25.0585,True,,,read
falkordb,three_hop,10,101328,25.9829,True,,,read
falkordb,three_hop,11,102194,25.6375,True,,,read
falkordb,three_hop,12,102318,26.0187,True,,,read
falkordb,three_hop,13,104122,27.0723,True,,,read
falkordb,three_hop,14,104187,27.4165,True,,,read
falkordb,three_hop,15,105349,27.7813,True,,,read
falkordb,three_hop,16,106261,25.7463,True,,,read
falkordb,three_hop,17,107028,25.8557,True,,,read
falkordb,three_hop,18,107093,26.5925,True,,,read
falkordb,three_hop,19,107295,25.2777,True,,,read
falkordb,three_hop,20,108250,28.3318,True,,,read
falkordb,three_hop,21,109054,25.9927,True,,,read
falkordb,three_hop,22,109073,25.1475,True,,,read
falkordb,three_hop,23,110264,24.4266,True,,,read
falkordb,three_hop,24,110376,26.8476,True,,,read
falkordb,three_hop,25,201053,24.9777,True,,,read
falkordb,three_hop,26,204096,26.8395,True,,,read
falkordb,three_hop,27,204176,25.2209,True,,,read
falkordb,three_hop,28,204182,28.6469,True,,,read
falkordb,three_hop,29,205038,27.68,True,,,read
falkordb,three_hop,30,207048,27.5275,True,,,read
falkordb,three_hop,31,207227,26.7832,True,,,read
falkordb,three_hop,32,208138,26.5184,True,,,read
falkordb,three_hop,33,208159,26.7939,True,,,read
falkordb,three_hop,34,209058,24.8203,True,,,read
falkordb,three_hop,35,209108,25.4809,True,,,read
falkordb,three_hop,36,210254,26.3983,True,,,read
falkordb,three_hop,37,302080,27.1712,True,,,read
falkordb,three_hop,38,9208245,24.6107,True,,,read
falkordb,three_hop,39,9304275,26.7171,True,,,read
falkordb,three_hop,40,9305258,25.6388,True,,,read
falkordb,three_hop,41,9306241,25.9407,True,,,read
falkordb,three_hop,42,9307320,26.2154,True,,,read
falkordb,three_hop,43,9309220,26.0361,True,,,read
falkordb,three_hop,44,9309273,25.8251,True,,,read
falkordb,three_hop,45,9309293,26.0772,True,,,read
falkordb,three_hop,46,9310213,28.6051,True,,,read
falkordb,three_hop,47,9311240,25.9247,True,,,read
falkordb,three_hop,48,9401244,24.7358,True,,,read
falkordb,three_hop,49,9401326,25.5164,True,,,read
falkordb,three_hop,50,9403260,25.4174,True,,,read
falkordb,three_hop,51,9403269,24.4937,True,,,read
falkordb,three_hop,52,9407272,25.5202,True,,,read
falkordb,three_hop,53,9407278,26.0641,True,,,read
falkordb,three_hop,54,9407401,26.166,True,,,read
falkordb,three_hop,55,9501227,25.8903,True,,,read
falkordb,three_hop,56,9501350,29.1234,True,,,read
falkordb,three_hop,57,9501376,25.4791,True,,,read
falkordb,three_hop,58,9502306,26.4649,True,,,read
falkordb,three_hop,59,9502360,24.9559,True,,,read
falkordb,three_hop,60,9503294,26.3516,True,,,read
falkordb,three_hop,61,9504347,26.1133,True,,,read
falkordb,three_hop,62,9505303,28.6003,True,,,read
falkordb,three_hop,63,9505310,25.729,True,,,read
falkordb,three_hop,64,9505324,26.386,True,,,read
falkordb,three_hop,65,9508299,26.4781,True,,,read
falkordb,three_hop,66,9509349,30.9819,True,,,read
falkordb,three_hop,67,9603367,26.4838,True,,,read
falkordb,three_hop,68,9603420,29.8487,True,,,read
falkordb,three_hop,69,9606252,24.6578,True,,,read
falkordb,three_hop,70,9609217,24.5029,True,,,read
falkordb,three_hop,71,9609470,26.3376,True,,,read
falkordb,three_hop,72,9610393,24.7986,True,,,read
falkordb,three_hop,73,9701246,25.5316,True,,,read
falkordb,three_hop,74,9702270,24.5616,True,,,read
falkordb,three_hop,75,9703209,25.5254,True,,,read
falkordb,three_hop,76,9703232,25.7552,True,,,read
falkordb,three_hop,77,9703423,24.4862,True,,,read
falkordb,three_hop,78,9705262,25.5422,True,,,read
falkordb,three_hop,79,9706541,23.7163,True,,,read
falkordb,three_hop,80,9707250,26.2449,True,,,read
falkordb,three_hop,81,9707282,25.5466,True,,,read
falkordb,three_hop,82,9707295,26.2363,True,,,read
falkordb,three_hop,83,9710376,27.8371,True,,,read
falkordb,three_hop,84,9711261,24.6346,True,,,read
falkordb,three_hop,85,9711379,25.5357,True,,,read
falkordb,three_hop,86,9803439,25.3388,True,,,read
falkordb,three_hop,87,9804298,26.9159,True,,,read
falkordb,three_hop,88,9804313,25.6457,True,,,read
falkordb,three_hop,89,9804343,26.294,True,,,read
falkordb,three_hop,90,9805465,26.0509,True,,,read
falkordb,three_hop,91,9809529,27.7832,True,,,read
falkordb,three_hop,92,9810418,26.9784,True,,,read
falkordb,three_hop,93,9811432,25.5804,True,,,read
falkordb,three_hop,94,9811469,26.1114,True,,,read
falkordb,three_hop,95,9812342,26.6859,True,,,read
falkordb,three_hop,96,9906506,26.802,True,,,read
falkordb,three_hop,97,9907534,25.6632,True,,,read
falkordb,three_hop,98,9909234,26.7128,True,,,read
falkordb,three_hop,99,9909512,24.3848,True,,,read
falkordb,point_lookup,0,2106,25.8091,True,,,read
falkordb,point_lookup,1,6114,30.6659,True,,,read
falkordb,point_lookup,2,6217,27.0129,True,,,read
falkordb,point_lookup,3,7077,26.1896,True,,,read
falkordb,point_lookup,4,7211,29.2523,True,,,read
falkordb,point_lookup,5,7232,25.2191,True,,,read
falkordb,point_lookup,6,9292,25.9454,True,,,read
falkordb,point_lookup,7,10094,26.0804,True,,,read
